O,D,O행정동명,D행정동명,naver_p,naver_c,time_pt,time_car
1138052000,1120069000,불광제1동,성수2가제3동,"https://map.naver.com/p/directions/14130497.225638993,4525501.109234188/14144026.840702718,4515420.776140581/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14130497.225638993,4525501.109234188/14144026.840702718,4515420.776140581/-/car?c=15.00,0,0,0,dh",56,44
1120069000,1138052000,성수2가제3동,불광제1동,"https://map.naver.com/p/directions/14144026.840702718,4515420.776140581/14130497.225638993,4525501.109234188/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144026.840702718,4515420.776140581/14130497.225638993,4525501.109234188/-/car?c=15.00,0,0,0,dh",58,37
1138052000,1123053600,불광제1동,없음,"https://map.naver.com/p/directions/14130497.225638993,4525501.109234188/14141370.37916612,4519733.504903209/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14130497.225638993,4525501.109234188/14141370.37916612,4519733.504903209/-/car?c=15.00,0,0,0,dh",51,33
1123053600,1138052000,없음,불광제1동,"https://map.naver.com/p/directions/14141370.37916612,4519733.504903209/14130497.225638993,4525501.109234188/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141370.37916612,4519733.504903209/14130497.225638993,4525501.109234188/-/car?c=15.00,0,0,0,dh",56,28
1162071500,1168064000,난향동,역삼1동,"https://map.naver.com/p/directions/14128532.69266132,4503666.391262991/14141141.762327882,4509006.762184651/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14128532.69266132,4503666.391262991/14141141.762327882,4509006.762184651/-/car?c=15.00,0,0,0,dh",53,44
1168064000,1162071500,역삼1동,난향동,"https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14128532.69266132,4503666.391262991/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14128532.69266132,4503666.391262991/-/car?c=15.00,0,0,0,dh",54,44
1132051500,1132051400,창제5동,창제4동,"https://map.naver.com/p/directions/14139044.681232521,4520101.333303835/14138688.926403845,4519703.86816548/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139044.681232521,4520101.333303835/14138688.926403845,4519703.86816548/-/car?c=15.00,0,0,0,dh",20,5
1132051400,1132067000,창제4동,쌍문제2동,"https://map.naver.com/p/directions/14138688.926403845,4519703.86816548/14141684.188810667,4531010.744163516/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138688.926403845,4519703.86816548/14141684.188810667,4531010.744163516/-/car?c=15.00,0,0,0,dh",44,37
1123056000,1165057000,전농제1동,반포2동,"https://map.naver.com/p/directions/14143212.182405194,4520319.861850607/14137135.707812702,4510118.166404098/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143212.182405194,4520319.861850607/14137135.707812702,4510118.166404098/-/car?c=15.00,0,0,0,dh",66,37
1165057000,1123056000,반포2동,전농제1동,"https://map.naver.com/p/directions/14137135.707812702,4510118.166404098/14143212.182405194,4520319.861850607/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14137135.707812702,4510118.166404098/14143212.182405194,4520319.861850607/-/car?c=15.00,0,0,0,dh",52,26
1123061000,1114052000,답십리제2동,소공동,"https://map.naver.com/p/directions/14144339.626207948,4518829.757006729/14134811.802122902,4518070.356441788/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144339.626207948,4518829.757006729/14134811.802122902,4518070.356441788/-/car?c=15.00,0,0,0,dh",47,37
1114052000,1123061000,소공동,답십리제2동,"https://map.naver.com/p/directions/14134811.802122902,4518070.356441788/14144339.626207948,4518829.757006729/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134811.802122902,4518070.356441788/14144339.626207948,4518829.757006729/-/car?c=15.00,0,0,0,dh",48,34
1171058000,1168052100,송파1동,논현1동,"https://map.naver.com/p/directions/14149917.57872482,4510014.47729913/14140502.933166066,4510721.737638806/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14149917.57872482,4510014.47729913/14140502.933166066,4510721.737638806/-/car?c=15.00,0,0,0,dh",35,34
1168052100,1171058000,논현1동,송파1동,"https://map.naver.com/p/directions/14140502.933166066,4510721.737638806/14149917.57872482,4510014.47729913/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140502.933166066,4510721.737638806/14149917.57872482,4510014.47729913/-/car?c=15.00,0,0,0,dh",40,31
1156061000,1114054000,양평제1동,회현동,"https://map.naver.com/p/directions/14124948.127134133,4512660.200825871/14134929.066074504,4517085.606985526/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14124948.127134133,4512660.200825871/14134929.066074504,4517085.606985526/-/car?c=15.00,0,0,0,dh",32,33
1114054000,1156061000,회현동,양평제1동,"https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14124948.127134133,4512660.200825871/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14124948.127134133,4512660.200825871/-/car?c=15.00,0,0,0,dh",34,34
1174070000,1171051000,둔촌제2동,풍납1동,"https://map.naver.com/p/directions/14153784.85123083,4513449.105803289/14150252.928690838,4514413.635684067/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14153784.85123083,4513449.105803289/14150252.928690838,4514413.635684067/-/car?c=15.00,0,0,0,dh",40,13
1171051000,1174070000,풍납1동,둔촌제2동,"https://map.naver.com/p/directions/14150252.928690838,4514413.635684067/14153784.85123083,4513449.105803289/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14150252.928690838,4514413.635684067/14153784.85123083,4513449.105803289/-/car?c=15.00,0,0,0,dh",38,13
1123060000,1120055000,답십리제1동,사근동,"https://map.naver.com/p/directions/14143359.458091516,4518989.072343961/14142625.918306932,4517265.1577454675/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143359.458091516,4518989.072343961/14142625.918306932,4517265.1577454675/-/car?c=15.00,0,0,0,dh",29,9
1120055000,1123060000,사근동,답십리제1동,"https://map.naver.com/p/directions/14142625.918306932,4517265.1577454675/14143359.458091516,4518989.072343961/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142625.918306932,4517265.1577454675/14143359.458091516,4518989.072343961/-/car?c=15.00,0,0,0,dh",22,7
1123074000,1111061500,이문제1동,종로1.2.3.4가동,"https://map.naver.com/p/directions/14144438.97885348,4522705.638025085/14136805.77910589,4519949.064834168/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144438.97885348,4522705.638025085/14136805.77910589,4519949.064834168/-/car?c=15.00,0,0,0,dh",41,32
1111061500,1126065500,종로1.2.3.4가동,망우본동,"https://map.naver.com/p/directions/14136805.77910589,4519949.064834168/14149022.224928422,4521885.790588294/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136805.77910589,4519949.064834168/14149022.224928422,4521885.790588294/-/car?c=15.00,0,0,0,dh",67,42
1126065500,1123074000,망우본동,이문제1동,"https://map.naver.com/p/directions/14149022.224928422,4521885.790588294/14144438.97885348,4522705.638025085/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14149022.224928422,4521885.790588294/14144438.97885348,4522705.638025085/-/car?c=15.00,0,0,0,dh",48,20
1120064500,1165053000,옥수동,서초3동,"https://map.naver.com/p/directions/14139195.062732633,4514943.114079408/14138479.690288948,4507030.990309206/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139195.062732633,4514943.114079408/14138479.690288948,4507030.990309206/-/car?c=15.00,0,0,0,dh",37,24
1165053000,1120064500,서초3동,옥수동,"https://map.naver.com/p/directions/14138479.690288948,4507030.990309206/14139195.062732633,4514943.114079408/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138479.690288948,4507030.990309206/14139195.062732633,4514943.114079408/-/car?c=15.00,0,0,0,dh",37,20
1162066500,1162068500,서림동,신사동,"https://map.naver.com/p/directions/14130895.793943826,4505221.879677816/14127650.942106696,4522811.553431701/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14130895.793943826,4505221.879677816/14127650.942106696,4522811.553431701/-/car?c=15.00,0,0,0,dh",70,46
1162068500,1165061000,신사동,방배2동,"https://map.naver.com/p/directions/14127650.942106696,4522811.553431701/14135899.816562017,4505139.9545109365/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14127650.942106696,4522811.553431701/14135899.816562017,4505139.9545109365/-/car?c=15.00,0,0,0,dh",62,52
1165061000,1162066500,방배2동,서림동,"https://map.naver.com/p/directions/14135899.816562017,4505139.9545109365/14130895.793943826,4505221.879677816/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14135899.816562017,4505139.9545109365/14130895.793943826,4505221.879677816/-/car?c=15.00,0,0,0,dh",35,14
1144072000,1154551000,성산제1동,가산동,"https://map.naver.com/p/directions/14127636.437177043,4517821.961207206/14124938.353282839,4505587.463529507/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14127636.437177043,4517821.961207206/14124938.353282839,4505587.463529507/-/car?c=15.00,0,0,0,dh",55,29
1154551000,1144072000,가산동,성산제1동,"https://map.naver.com/p/directions/14124938.353282839,4505587.463529507/14127636.437177043,4517821.961207206/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14124938.353282839,4505587.463529507/14127636.437177043,4517821.961207206/-/car?c=15.00,0,0,0,dh",68,32
1150060300,1150059300,가양제1동,화곡제8동,"https://map.naver.com/p/directions/14119363.450920016,4519154.040445458/14120784.254976857,4515043.497946122/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14119363.450920016,4519154.040445458/14120784.254976857,4515043.497946122/-/car?c=15.00,0,0,0,dh",35,22
1150059300,1150060300,화곡제8동,가양제1동,"https://map.naver.com/p/directions/14120784.254976857,4515043.497946122/14119363.450920016,4519154.040445458/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14120784.254976857,4515043.497946122/14119363.450920016,4519154.040445458/-/car?c=15.00,0,0,0,dh",34,20
1114065000,1111064000,신당제5동,이화동,"https://map.naver.com/p/directions/14139070.08434032,4518181.793272252/14137852.16005545,4520307.394047362/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139070.08434032,4518181.793272252/14137852.16005545,4520307.394047362/-/car?c=15.00,0,0,0,dh",15,8
1111064000,1114065000,이화동,신당제5동,"https://map.naver.com/p/directions/14137852.16005545,4520307.394047362/14139070.08434032,4518181.793272252/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14137852.16005545,4520307.394047362/14139070.08434032,4518181.793272252/-/car?c=15.00,0,0,0,dh",15,15
1150061500,1141058500,우장산동,신촌동,"https://map.naver.com/p/directions/14119887.465159025,4516067.904776789/14131159.46528972,4518330.536256368/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14119887.465159025,4516067.904776789/14131159.46528972,4518330.536256368/-/car?c=15.00,0,0,0,dh",65,38
1141058500,1150061500,신촌동,우장산동,"https://map.naver.com/p/directions/14131159.46528972,4518330.536256368/14119887.465159025,4516067.904776789/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131159.46528972,4518330.536256368/14119887.465159025,4516067.904776789/-/car?c=15.00,0,0,0,dh",52,30
1153073000,1168064000,고척제2동,역삼1동,"https://map.naver.com/p/directions/14121370.942089185,4509743.381938857/14141141.762327882,4509006.762184651/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14121370.942089185,4509743.381938857/14141141.762327882,4509006.762184651/-/car?c=15.00,0,0,0,dh",66,56
1168064000,1153051000,역삼1동,신도림동,"https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14124625.946263878,4510529.271741662/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14124625.946263878,4510529.271741662/-/car?c=15.00,0,0,0,dh",54,40
1153051000,1153073000,신도림동,고척제2동,"https://map.naver.com/p/directions/14124625.946263878,4510529.271741662/14121370.942089185,4509743.381938857/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14124625.946263878,4510529.271741662/14121370.942089185,4509743.381938857/-/car?c=15.00,0,0,0,dh",26,13
1132051200,1144072000,창제2동,성산제1동,"https://map.naver.com/p/directions/14142341.44134821,4531030.094976012/14127636.437177043,4517821.961207206/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142341.44134821,4531030.094976012/14127636.437177043,4517821.961207206/-/car?c=15.00,0,0,0,dh",83,45
1144072000,1132051200,성산제1동,창제2동,"https://map.naver.com/p/directions/14127636.437177043,4517821.961207206/14142341.44134821,4531030.094976012/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14127636.437177043,4517821.961207206/14142341.44134821,4531030.094976012/-/car?c=15.00,0,0,0,dh",77,50
1121571000,1168064000,화양동,역삼1동,"https://map.naver.com/p/directions/14145602.367719814,4515129.861329331/14141141.762327882,4509006.762184651/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14145602.367719814,4515129.861329331/14141141.762327882,4509006.762184651/-/car?c=15.00,0,0,0,dh",35,29
1168064000,1121584700,역삼1동,자양제4동,"https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14144648.894017272,4513786.981072835/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14144648.894017272,4513786.981072835/-/car?c=15.00,0,0,0,dh",43,24
1114062500,1165061000,다산동,방배2동,"https://map.naver.com/p/directions/14138483.842505956,4516731.493942635/14135899.816562017,4505139.9545109365/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138483.842505956,4516731.493942635/14135899.816562017,4505139.9545109365/-/car?c=15.00,0,0,0,dh",41,35
1165061000,1159062000,방배2동,사당제1동,"https://map.naver.com/p/directions/14135899.816562017,4505139.9545109365/14135131.945846474,4506278.701315537/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14135899.816562017,4505139.9545109365/14135131.945846474,4506278.701315537/-/car?c=15.00,0,0,0,dh",17,9
1159062000,1165061000,사당제1동,방배2동,"https://map.naver.com/p/directions/14135131.945846474,4506278.701315537/14135899.816562017,4505139.9545109365/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14135131.945846474,4506278.701315537/14135899.816562017,4505139.9545109365/-/car?c=15.00,0,0,0,dh",16,6
1165061000,1114062500,방배2동,다산동,"https://map.naver.com/p/directions/14135899.816562017,4505139.9545109365/14138483.842505956,4516731.493942635/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14135899.816562017,4505139.9545109365/14138483.842505956,4516731.493942635/-/car?c=15.00,0,0,0,dh",39,33
1130553400,1135060000,삼양동,공릉2동,"https://map.naver.com/p/directions/14139062.792913672,4526501.878785963/14148083.200495787,4527527.077117731/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139062.792913672,4526501.878785963/14148083.200495787,4527527.077117731/-/car?c=15.00,0,0,0,dh",60,32
1135060000,1130553400,공릉2동,삼양동,"https://map.naver.com/p/directions/14148083.200495787,4527527.077117731/14139062.792913672,4526501.878785963/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148083.200495787,4527527.077117731/14139062.792913672,4526501.878785963/-/car?c=15.00,0,0,0,dh",58,37
1174051500,1126052000,강일동,면목제2동,"https://map.naver.com/p/directions/14156919.585827667,4518725.11643373/14148914.04464727,4520927.44085868/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14156919.585827667,4518725.11643373/14148914.04464727,4520927.44085868/-/car?c=15.00,0,0,0,dh",86,22
1126052000,1174051500,면목제2동,강일동,"https://map.naver.com/p/directions/14148914.04464727,4520927.44085868/14156919.585827667,4518725.11643373/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148914.04464727,4520927.44085868/14156919.585827667,4518725.11643373/-/car?c=15.00,0,0,0,dh",81,26
